"","ID2003_d","Area2003","elev_MEAN.2003","ovslp_MEAN.2003","dstrds00_MEAN.2003","dstrds16_MEAN.2003","PAs_MEAN.2003","prmforlag_MEAN.2003","dstrds.2001","dstrds.2002","dstrds.2003","dstrds.2004","dstrds.2005","dstrds.2006","dstrds.2007","dstrds.2008","dstrds.2009","dstrds.2010","dstrds.2011","dstrds.2012","dstrds.2013","dstrds.2014","dstrds.2015","dstrds.2016","pop.2003","AreaNonFor_3km","AreaFor_3km","VCA","HKDII","AreaConc","Area2003_z","elev_MEAN.2003_z","ovslp_MEAN.2003_z","dstrds00_MEAN.2003_z","PAs_MEAN.2003_z","prmforlag_MEAN.2003_z","AreaNonFor_3km_z","AreaFor_3km_z","AreaConc_z","pop.2003_z","ps03.1","distance","weights","subclass"
"X135",1502010018,52274432,1596.181,0.6346465,5452.093,2017.78086377001,0.6149489,0.8047798,5237.44849148563,5022.80398297125,4808.15947445688,4593.5149659425,4378.87045742813,4164.22594891376,3949.58144039938,3734.93693188501,3520.29242337063,3305.64791485626,3091.00340634188,2876.35889782751,2661.71438931314,2447.06988079876,2232.42537228439,2017.78086377001,34.2169363276164,824.04,1186.38,1,1,0.2665996032,-0.327416116179267,1.38450022333119,-0.399522985672216,0.0085022561463288,0.411500483195841,1.20423710097851,-0.176560987384943,0.338539366781929,-0.211371634255691,-0.630880801350609,0.197008138002853,0.225154786597846,1,47
"X136",1502010019,99149290,1353.17,0.8248248,2324.917,4129.00837206093,0.9289332,0.9078919,2437.67271075381,2550.42842150762,2663.18413226143,2775.93984301523,2888.69555376904,3001.45126452285,3114.20697527666,3226.96268603047,3339.71839678428,3452.47410753808,3565.22981829189,3677.9855290457,3790.74123979951,3903.49695055332,4016.25266130713,4129.00837206093,34.2132580066549,611.01,91.35,0,0,0,0.011870708989541,0.870516333816323,0.487351977962717,-0.857031263522799,1.48381702025798,1.53587521292841,-0.344736191004282,-0.432000174231529,-0.212619414964987,-0.630950172033737,0.375746876970841,0.336991223586591,3.60714285714286,13
"X137",1502010020,69882033,1296.82,0.8723133,2498.025,2947.96497914441,0.7655021,0.8007495,2526.14624869653,2554.26749739305,2582.38874608958,2610.5099947861,2638.63124348263,2666.75249217916,2694.87374087568,2722.99498957221,2751.11623826873,2779.23748696526,2807.35873566178,2835.47998435831,2863.60123305484,2891.72248175136,2919.84373044789,2947.96497914441,32.8578899848892,880.92,765.27,1,1,0,-0.199969819869865,0.751332460764638,0.708809219459657,-0.809118777457773,0.92566850391415,1.19127449928005,-0.13165742646926,0.0422169773349028,-0.212619414964987,-0.656511510085704,0.362395271850395,0.348075754559922,1,48
"X138",1502010021,208019927,1296.595,0.9268164,4629.899,4590.16476666525,0.965989,0.8716356,4627.41561041658,4624.93222083316,4622.44883124973,4619.96544166631,4617.48205208289,4614.99866249947,4612.51527291605,4610.03188333262,4607.5484937492,4605.06510416578,4602.58171458236,4600.09832499893,4597.61493541551,4595.13154583209,4592.64815624867,4590.16476666525,34.1928890132904,684.45,23.04,0,0,0,0.799891715513673,0.75085657129815,0.962978253626495,-0.219062954980528,1.61036967634323,1.4192645447499,-0.286759441467577,-0.480067858264504,-0.212619414964987,-0.631334317680386,0.369786003236028,0.318359978441605,0.450892857142857,7
"X139",1502010022,223834287,992.2898,0.916284,4354.11,4455.79760113902,0.9679435,0.9517826,4360.46547507119,4366.82095014238,4373.17642521357,4379.53190028476,4385.88737535595,4392.24285042713,4398.59832549832,4404.95380056951,4411.3092756407,4417.66475071189,4424.02022578308,4430.37570085427,4436.73117592546,4443.08665099665,4449.44212606784,4455.79760113902,34.2413798606757,315.72,401.85,0,0,0,0.914358280862556,0.107231507841764,0.913861599060814,-0.295395282887889,1.61704466828291,1.67704030296304,-0.577851038099783,-0.213510701354367,-0.212619414964987,-0.630419812599451,0.367638351652129,0.323815075804309,0.450892857142857,7
"X140",1502020001,222429129,1168.363,0.6607779,6603.991,6086.14328569102,0.7358248,0.6206669,6571.62551785569,6539.26003571138,6506.89455356707,6474.52907142275,6442.16358927844,6409.79810713413,6377.43262498982,6345.06714284551,6312.7016607012,6280.33617855689,6247.97069641258,6215.60521426827,6183.23973212396,6150.87424997964,6118.50876783533,6086.14328569102,34.2202437731079,3625.47,2242.08,0,0,95.4123650666062,0.904187549322835,0.479637646557004,-0.277662161252553,0.327322281063324,0.824314838889006,0.612077164931998,2.03501043765061,1.08140357456428,0.23394429754387,-0.630818425131797,0.473768122949913,0.451071693096673,3.60714285714286,4
"X141",1502020002,75101763,1331.825,0.7181309,6215.534,6080.06845450453,0.5384754,0.5331544,6207.06740340653,6198.60080681307,6190.1342102196,6181.66761362613,6173.20101703266,6164.7344204392,6156.26782384573,6147.80122725226,6139.3346306588,6130.86803406533,6122.40143747186,6113.9348408784,6105.46824428493,6097.00164769146,6088.53505109799,6080.06845450453,34.2189717997675,2548.71,830.25,0,0,24.165869789325,-0.16218867885951,0.825370286428777,-0.0102029411977189,0.219805929425261,0.150328830036682,0.330611844450542,1.18496897753157,0.0879414409341234,-0.0995145724050828,-0.630842413701708,0.31374623093904,0.327384698653398,0.721428571428572,49
"X142",1502020003,76716687,1183.739,0.6518343,3054.822,2715.08211645523,0.222462,0.249437,3033.58825727845,3012.3545145569,2991.12077183535,2969.88702911381,2948.65328639226,2927.41954367071,2906.18580094916,2884.95205822761,2863.71831550606,2842.48457278452,2821.25083006297,2800.01708734142,2778.78334461987,2757.54960189832,2736.31585917677,2715.08211645523,34.2196897073226,1981.35,485.91,0,0,17.2718031194625,-0.150499631463379,0.512158875164683,-0.319369626955872,-0.655009617259815,-0.928917472256881,-0.581904755088555,0.737070167385263,-0.15436021797255,-0.131781249834452,-0.630828874443434,0.234204671472875,0.265475866706833,0.51530612244898,45
"X143",1502020004,228465000,590.8993,0.7492309,10285.28,5814.63803167096,0.4393285,0.8068477,10005.8648769794,9726.44975395887,9447.03463093831,9167.61950791774,8888.20438489718,8608.78926187661,8329.37413885605,8049.95901583548,7770.54389281492,7491.12876979435,7211.71364677379,6932.29852375322,6652.88340073266,6373.46827771209,6094.05315469153,5814.63803167096,34.2227540633258,6.3,4321.26,0,0,22.51950946875,0.947876033855811,-0.741735207262975,0.134828386609115,1.34622208877778,-0.188276827852729,1.21088806096963,-0.822120725486048,2.54445974917535,-0.107220122690625,-0.630771082730444,0.127091782014007,0.169043367574782,0.901785714285714,24
"X144",1502050001,54158903,790.6982,0.9501604,4486.369,9956.53043440767,0.8674322,0.8816745,4828.25408965048,5170.13917930096,5512.02426895144,5853.90935860192,6195.7944482524,6537.67953790288,6879.56462755336,7221.44971720384,7563.33480685431,7905.21989650479,8247.10498615527,8588.99007580575,8930.87516545623,9272.76025510671,9614.64534475719,9956.53043440767,36.5074099222819,437.49,90.09,1,0,0.02437150635,-0.313776049627755,-0.319147687591881,1.0718403538298,-0.258788901354544,1.27377932300414,1.45155252881825,-0.481720471772379,-0.432886798179436,-0.212505347670381,-0.58768399508682,0.364900929147372,0.333487668262241,1,49
"X145",1502050002,37223032,547.2197,0.8958872,913.3034,4420.68118296795,0.6812302,0.8196523,1132.5145114355,1351.72562287099,1570.93673430649,1790.14784574199,2009.35895717749,2228.57006861298,2447.78118004848,2666.99229148398,2886.20340291947,3105.41451435497,3324.62562579047,3543.83673722596,3763.04784866146,3982.25896009696,4201.47007153246,4420.68118296795,36.3501590817474,533.16,631.35,1,1,0,-0.4363602695748,-0.834120369664898,0.818743432275912,-1.24773485283815,0.63786382075118,1.25207133013275,-0.406194387510716,-0.0520184822712471,-0.212619414964987,-0.59064964119128,0.401735915405697,0.399602040510137,1,10
"X146",1502050004,92912461,451.3463,0.8288473,5403.009,1801.69595731441,0.7161564,0.7693395,5177.92693483215,4952.8448696643,4727.76280449645,4502.6807393286,4277.59867416075,4052.5166089929,3827.43454382505,3602.35247865721,3377.27041348936,3152.18834832151,2927.10628315366,2702.02421798581,2476.94215281796,2251.86008765011,2026.77802248226,1801.69595731441,34.7630642081207,1083.15,1304.28,0,0,0,-0.0332723378551183,-1.03689877489353,0.506110451149308,-0.00508311521730387,0.75714348485139,1.09025092303297,0.0279917845711516,0.421502036193257,-0.212619414964987,-0.62058119331132,0.349137216878958,0.338641738818912,10.8214285714286,32
"X147",1502050005,73251981,507.981,0.7789167,8891.435,4075.69151735833,0.6618856,0.9217335,8590.45103233489,8289.46706466979,7988.48309700469,7687.49912933958,7386.51516167448,7085.53119400937,6784.54722634427,6483.56325867916,6182.57929101406,5881.59532334895,5580.61135568385,5279.62738801875,4978.64342035364,4677.65945268854,4376.67548502343,4075.69151735833,34.2242418335705,0,989.82,0,0,0,-0.175577661542602,-0.917112743036914,0.273264752879472,0.960436457037439,0.571798305746601,1.58039377176259,-0.827094221157088,0.200226030908387,-0.212619414964987,-0.630743024374662,0.187893061173513,0.211787291538342,0.51530612244898,44
"X148",1502050007,66631426,801.1323,0.957264,5220.514,11439.2003476749,0.8104841,0.8766411,5609.18189672968,5997.84979345937,6386.51769018905,6775.18558691873,7163.85348364841,7552.5213803781,7941.18927710778,8329.85717383746,8718.52507056714,9107.19296729683,9495.86086402651,9884.52876075619,10273.1966574859,10661.8645542156,11050.5324509452,11439.2003476749,34.2278002652255,67.95,406.26,0,0,0.5626191032875,-0.223498171228317,-0.297078895226157,1.10496718792011,-0.0555937163705544,1.07929065148691,1.43536366957972,-0.773451517848005,-0.210407517536691,-0.209986157993345,-0.630675914723994,0.305767639718914,0.289184731852997,3.60714285714286,35
"X149",1502050008,76939535,735.1192,0.9539899,4966.805,8921.35803188178,0.7104546,0.9275113,5213.96456449261,5461.12412898522,5708.28369347783,5955.44325797045,6202.60282246306,6449.76238695567,6696.92195144828,6944.08151594089,7191.2410804335,7438.40064492611,7685.56020941872,7932.71977391134,8179.87933840395,8427.03890289656,8674.19846738917,8921.35803188178,34.2279551473896,0,1150.02,0,0,2.4899557014375,-0.148886626248191,-0.436700846071731,1.08969879337437,-0.125814786032682,0.737670745510535,1.59897683508129,-0.827094221157088,0.312953932856604,-0.20096553906284,-0.630672993749549,0.287664423937816,0.302315654478319,1.20238095238095,2
"X150",1502050011,108214697,456.0678,0.9241164,2179.249,3940.66561988566,0.1814969,0.5471933,2289.33753874285,2399.42607748571,2509.51461622856,2619.60315497142,2729.69169371427,2839.78023245712,2949.86877119998,3059.95730994283,3170.04584868569,3280.13438742854,3390.22292617139,3500.31146491425,3610.4000036571,3720.48854239996,3830.57708114281,3940.66561988566,34.2283730957031,423.72,3645.36,0,0,43.196601674975,0.0774874018420951,-1.0269124988223,0.950387109411754,-0.897348961261322,-1.06882113677897,0.375764976719728,-0.492591112310511,2.06884933140507,-0.0104439967340586,-0.63066511152276,0.246249466542297,0.317898134590809,0.450892857142857,7
"X151",1502061001,275173215,872.2349,0.8878852,4955.941,18130.8656208704,0.6984959,0.7585351,5779.3737888044,6602.8065776088,7426.23936641321,8249.67215521761,9073.10494402201,9896.53773282641,10719.9705216308,11543.4033104352,12366.8360992396,13190.268888044,14013.7016768484,14837.1344656528,15660.5672544572,16484.0000432616,17307.432832066,18130.8656208704,34.4956668004721,890.46,2732.76,0,0,57.0674851258125,1.28595667351667,-0.146692324648611,0.781427011532816,-0.128821702227257,0.696829493983739,1.05550087122769,-0.124126133024541,1.42668027199219,0.054476657997218,-0.625624130300656,0.332478117761114,0.326474344296884,0.721428571428572,49
"X152",1502061002,100948516,584.8063,0.9416648,2524.338,10804.3267467076,0.1019038,0.6740381,3041.83729666922,3559.33659333845,4076.83589000767,4594.3351866769,5111.83448334612,5629.33378001534,6146.83307668457,6664.33237335379,7181.83167002301,7699.33096669224,8216.83026336146,8734.32956003069,9251.82885669991,9769.32815336913,10286.8274500384,10804.3267467076,34.2302355133327,87.93,4677.03,1,1,0,0.0248937602231292,-0.754622294015485,1.03222208538878,-0.801835917937537,-1.34064682158564,0.783734264346137,-0.757678431576989,2.79480435389518,-0.212619414964987,-0.630629987566861,0.198850917129868,0.302233338669754,1,2
"X153",1502061005,143599089,603.5283,0.8856591,6832.587,11492.4770436907,0.1872485,0.4582158,7123.83012773067,7415.07325546134,7706.31638319201,7997.55951092269,8288.80263865336,8580.04576638403,8871.2888941147,9162.53202184537,9453.77514957604,9745.01827730671,10036.2614050374,10327.5045327681,10618.7476604987,10909.9907882294,11201.2339159601,11492.4770436907,34.727136154621,0,3343.77,0,0,3.9435899816625,0.333604615513624,-0.715024060275048,0.7710458462971,0.390592624805501,-1.04917832089752,0.0895877957097155,-0.827094221157088,1.85662955644525,-0.19416201500855,-0.621258772467908,0.134340927443967,0.17670835138943,0.327922077922078,23
"X154",1503010002,157953673,887.702,0.9156145,7607.764,10020.25209885,0.01164076,0.8876151,7758.54450617812,7909.32501235625,8060.10551853437,8210.8860247125,8361.66653089062,8512.44703706874,8663.22754324687,8814.00804942499,8964.78855560312,9115.56906178124,9266.34956795936,9417.13007413749,9567.91058031561,9718.69108649373,9869.47159267186,10020.25209885,25.9838284643621,243.72,8338.5,0,0,35.654092837925,0.437505116545093,-0.113978413683612,0.910739461634232,0.605144564695214,-1.64891239562071,1.47065920366872,-0.634690988625965,5.37127021623187,-0.0457456135166694,-0.786151731408989,0.127661518794775,0.260692266127101,1.20238095238095,31
"X155",1503010007,155672536,515.2376,0.9445922,5940.047,5526.6485146124,0.001052303,0.8858598,5914.20959466327,5888.37218932655,5862.53478398982,5836.6973786531,5810.85997331638,5785.02256797965,5759.18516264293,5733.3477573062,5707.51035196948,5681.67294663275,5655.83554129603,5629.9981359593,5604.16073062258,5578.32332528585,5552.48591994913,5526.6485146124,25.2196115483237,0,1860.21,0,0,0,0.42099392560975,-0.901764567470155,1.04587368374961,0.143557188473972,-1.68507400479375,1.46501365500949,-0.827094221157088,0.812693188066367,-0.212619414964987,-0.800564353384859,0.148292476691225,0.289969283743941,1.20238095238095,6
"X156",1503020001,45504011,284.3087,0.7600174,2693.817,2326.9226714051,0.000850441,0,2670.88610446282,2647.95520892564,2625.02431338846,2602.09341785127,2579.16252231409,2556.23162677691,2533.30073123973,2510.36983570255,2487.43894016537,2464.50804462819,2441.57714909101,2418.64625355382,2395.71535801664,2372.78446247946,2349.85356694228,2326.9226714051,25.9336908693667,979.38,279.27,0,0,0.136512033,-0.376421377083657,-1.39019403866031,0.185130007747006,-0.754927859235372,-1.68576340219612,-1.38416574803165,-0.0539287941247073,-0.299766545429351,-0.211980490227967,-0.78709729305292,0.190572736915441,0.213490459881602,0.51530612244898,44
"X157",1503020004,71521053,368.1822,0.893787,4705.974,4540.08376704551,8.809131e-05,0.7548796,4695.60586044034,4685.23772088069,4674.86958132103,4664.50144176138,4654.13330220172,4643.76516264207,4633.39702308241,4623.02888352275,4612.6607439631,4602.29260440344,4591.92446484379,4581.55632528413,4571.18818572448,4560.82004616482,4550.45190660517,4540.08376704551,25.2216234597815,297.63,441.54,0,0,0,-0.188106362231483,-1.2127961934713,0.808949387431542,-0.198007068612498,-1.68836697243709,1.04374373391564,-0.592132075669487,-0.185582046995286,-0.212619414964987,-0.800526410074939,0.17295404884629,0.304660377531042,1.20238095238095,2
"X158",1503020005,126456895,399.0721,0.9139731,7545.835,6425.81453593999,0.002811568,0.8371782,7475.83372099625,7405.8324419925,7335.83116298875,7265.829883985,7195.82860498125,7125.8273259775,7055.82604697375,6985.82476797,6915.82348896625,6845.8222099625,6775.82093095875,6705.819651955,6635.81837295125,6565.81709394749,6495.81581494374,6425.81453593999,25.3709266069773,219.24,3724.56,0,0,0,0.209527000629163,-1.14746206888959,0.903084978629019,0.588003979918537,-1.67906577778185,1.30843965534601,-0.654016571804866,2.12457997955924,-0.212619414964987,-0.797710652172726,0.138740805517457,0.268654222590772,0.51530612244898,45
"X159",1509010001,429759668,609.5,0.8240243,7485.006,8644.98062350445,0.1483459,0.3228389,7557.50441396903,7630.00282793806,7702.50124190709,7774.99965587611,7847.49806984514,7919.99648381417,7992.4948977832,8064.99331175223,8137.49172572126,8209.99013969028,8282.48855365931,8354.98696762834,8427.48538159737,8499.9837955664,8572.48220953543,8644.98062350445,43.7829798629761,0,6422.58,1,0,587.5244421228,2.4048751959467,-0.702393530821583,0.483618936872384,0.571167850942121,-1.18203815278948,-0.345823174657786,-0.827094221157088,4.02309517315679,2.53720337667106,-0.450471592412205,0.160550998486435,0.19105145446119,1,3
"X160",1509030001,156498833,583.8822,0.8411161,7263.268,5102.01125952378,0.2529674,0.614407,7128.18945372024,6993.11090744047,6858.03236116071,6722.95381488094,6587.87526860118,6452.79672232142,6317.71817604165,6182.63962976189,6047.56108348213,5912.48253720236,5777.4039909226,5642.32544464283,5507.24689836307,5372.16835208331,5237.08980580354,5102.01125952378,44.618311263448,527.04,6228.63,0,0,36.6070332741125,0.426974779690983,-0.75657682493096,0.563324610461093,0.50979565072557,-0.82473568708579,0.591943529626391,-0.411025783305441,3.88661841546106,-0.041285514255042,-0.434717798630743,0.162671781239751,0.223569417939039,0.601190476190476,47
"X161",1509051001,234324208,760.2036,0.5796747,14121.02,10401.4095757341,0.5114704,0.5204463,13888.5443484834,13656.0686969668,13423.5930454501,13191.1173939335,12958.6417424169,12726.1660909003,12493.6904393837,12261.214787867,12028.7391363504,11796.2634848338,11563.7878333172,11331.3121818006,11098.8365302839,10866.3608787673,10633.8852272507,10401.4095757341,44.7029358133728,2082.51,2304,0,0,206.1291476724,0.990285806709389,-0.383645727257576,-0.655877749206998,2.40787053540683,0.0581015814660903,0.289738946987775,0.816930297874548,1.12497480857573,0.752138112810521,-0.433121835989314,0.164746120830131,0.17954522072258,0.327922077922078,23
"X162",1509051003,218140743,716.8009,0.6778088,13536.71,9992.250164706,0.3810276,0.6498985,13315.1812602941,13093.6525205882,12872.1237808824,12650.5950411765,12429.0663014706,12207.5375617647,11986.0088220589,11764.480082353,11542.9513426471,11321.4226029412,11099.8938632354,10878.3651235295,10656.8363838236,10435.3076441178,10213.7789044119,9992.250164706,44.6573118855634,347.94,5500.17,0,0,197.942273577844,0.873147607377019,-0.475445228356073,-0.198240487916688,2.24614638208835,-0.387385570537017,0.7060943814689,-0.552415160239317,3.37402311300664,0.713820638058109,-0.433982272876763,0.0963929352002828,0.127476657963262,0.901785714285714,17
"X163",1509051004,274334672,685.3562,0.7057455,10112.44,8218.97567624194,0.3070059,0.6435104,9994.09847976512,9875.75695953024,9757.41543929536,9639.07391906049,9520.73239882561,9402.39087859073,9284.04935835585,9165.70783812097,9047.36631788609,8929.02479765121,8810.68327741633,8692.34175718146,8574.00023694658,8455.6587167117,8337.31719647682,8218.97567624194,44.6727289003747,15.75,7870.32,0,0,264.5889327772,1.27988718116242,-0.541952790608927,-0.0679608514041099,1.29838377921681,-0.640183856984628,0.685548418163457,-0.814660481979486,5.04182608930231,1.02575064354116,-0.433691518247014,0.11541185485064,0.156251890115076,0.601190476190476,26
"X164",1605030001,276958060,879.1256,0.8992811,9269.568,9322.30686305789,0.9624262,0.9184206,9272.86417894112,9276.16035788224,9279.45653682335,9282.75271576447,9286.04889470559,9289.34507364671,9292.64125258782,9295.93743152894,9299.23361047006,9302.52978941118,9305.8259683523,9309.12214729341,9312.41832623453,9315.71450517565,9319.01068411677,9322.30686305789,35.1217530141977,1017.63,28.98,1,0,3.782208506875,1.2988756330465,-0.132118051107578,0.834570500553842,1.06509535260105,1.59820203178825,1.56973853439395,-0.0237325704076735,-0.475888059652941,-0.194917337554647,-0.613816561358702,0.323588378848538,0.288606917386455,1,5
"X165",1605030002,31685764,243.2799,0.6874396,3316.765,3222.93229960081,0.6678407,0.4898313,3310.90045622505,3305.0359124501,3299.17136867515,3293.3068249002,3287.44228112525,3281.57773735031,3275.71319357536,3269.84864980041,3263.98410602546,3258.11956225051,3252.25501847556,3246.39047470061,3240.52593092566,3234.66138715071,3228.79684337576,3222.93229960081,34.2724005780901,1054.44,0,1,0,0.2019967455,-0.476439795358725,-1.47697258862771,-0.153328342841381,-0.582509557543735,0.592136113114226,0.191272318945613,0.00532685429883676,-0.49628041045481,-0.211673998545195,-0.629834782532553,0.340383487121301,0.289806500285456,1,6
"X166",1605030003,143778878,691.6385,0.7916742,8817.839,7161.54846626327,0.8435554,0.7005301,8714.32084164145,8610.80268328291,8507.28452492436,8403.76636656582,8300.24820820727,8196.73004984872,8093.21189149018,7989.69373313163,7886.17557477309,7782.65741641454,7679.139258056,7575.62109969745,7472.1029413389,7368.58478298036,7265.06662462181,7161.54846626327,34.3566144977501,2014.56,0,1,0,0,0.334905953621363,-0.528665322185278,0.332757909294125,0.940066703331997,1.19223547672863,0.868940140880286,0.763287594565464,-0.49628041045481,-0.212619414964987,-0.628246564104391,0.361005647056134,0.318719859527908,1,7
"X167",1605030004,10968868,173.8956,0.5272354,1203.689,1111.85943294835,0.0195242,0.0007383101,1197.94965205927,1192.21030411854,1186.47095617782,1180.73160823709,1174.99226029636,1169.25291235563,1163.5135644149,1157.77421647417,1152.03486853345,1146.29552059272,1140.55617265199,1134.81682471126,1129.07747677053,1123.33812882981,1117.59878088908,1111.85943294835,34.2717654091971,1039.86,0,1,0,0,-0.62639160686485,-1.62372484422629,-0.900422485807027,-1.16736250717253,-1.62198893772509,-1.38179113081798,-0.00618323568271508,-0.49628041045481,-0.212619414964987,-0.629846761394776,0.179545441824082,0.19852488421722,1,8
"X168",1605030005,14717689,167.4706,0.5273617,1341.912,1419.44662454779,0.00868236,0,1346.75791403424,1351.60382806847,1356.44974210271,1361.29565613695,1366.14157017119,1370.98748420542,1375.83339823966,1380.6793122739,1385.52522630813,1390.37114034237,1395.21705437661,1400.06296841085,1404.90888244508,1409.75479647932,1414.60071051356,1419.44662454779,34.2721105475175,1135.26,0,1,0,0,-0.599257112394143,-1.6373141323249,-0.899833500060982,-1.12910542164577,-1.6590158983858,-1.38416574803165,0.0691296987644752,-0.49628041045481,-0.212619414964987,-0.629840252315958,0.181465585465788,0.202968996554555,1,9
"X169",1605030006,15649865,110.0135,0.2672533,1886.082,2379.33638704548,0.2014608,0,1916.91039919034,1947.73879838068,1978.56719757103,2009.39559676137,2040.22399595171,2071.05239514205,2101.8807943324,2132.70919352274,2163.53759271308,2194.36599190342,2225.19439109377,2256.02279028411,2286.85118947445,2317.67958866479,2348.50798785514,2379.33638704548,34.2725516375373,799.92,0,0,0,0,-0.592509891196405,-1.75883959305814,-2.11281956519639,-0.978491137256801,-1.00064059362999,-1.38416574803165,-0.195602370811214,-0.49628041045481,-0.212619414964987,-0.629831933652003,0.150086684921,0.139983618339595,0.721428571428572,40
"X170",1605030007,11102364,81.89669,0.1312541,1441.55,3157.81667174053,0.2271767,0,1548.81666698378,1656.08333396757,1763.35000095135,1870.61666793513,1977.88333491892,2085.1500019027,2192.41666888648,2299.68333587027,2406.95000285405,2514.21666983783,2621.48333682162,2728.7500038054,2836.01667078918,2943.28333777297,3050.55000475675,3157.81667174053,39.5232940673828,688.86,0,0,0,0,-0.625425344012113,-1.81830845399263,-2.74703643197025,-1.10152781525815,-0.912815868522914,-1.38416574803165,-0.283277994497849,-0.49628041045481,-0.212619414964987,-0.530806429052716,0.133641243727075,0.121768455902634,0.601190476190476,19
"X171",1605030009,53100172,238.8101,0.6177966,4095.481,3259.72546518545,0.4522203,0.2752034,4043.24627907409,3991.01155814818,3938.77683722227,3886.54211629636,3834.30739537045,3782.07267444455,3729.83795351864,3677.60323259273,3625.36851166682,3573.13379074091,3520.899069815,3468.66434888909,3416.42962796318,3364.19490703727,3311.96018611136,3259.72546518545,45.8372524324011,1292.76,1.53,0,0,0,-0.321439293742495,-1.48642650301575,-0.478100586007019,-0.366978100311183,-0.14424886106427,-0.499032616438038,0.193467090540497,-0.495203795660922,-0.212619414964987,-0.411729380146088,0.2535493706661,0.230999886321852,1.20238095238095,14
"X172",1605030010,196772962,589.7858,0.6997041,9774.471,7507.2972596027,0.8318187,0.5611683,9632.77264122517,9491.07428245034,9349.37592367551,9207.67756490068,9065.97920612584,8924.28084735101,8782.58248857618,8640.88412980135,8499.18577102652,8357.48741225169,8215.78905347686,8074.09069470202,7932.39233592719,7790.69397715236,7648.99561837753,7507.2972596027,129.537425024468,2895.75,140.94,0,0,0,0.71848459855484,-0.744090331356019,-0.0961342360926052,1.20484139525472,1.1521523977322,0.420712588246405,1.45893753906777,-0.397105188853176,-0.212619414964987,1.16680012053267,0.301888735271265,0.273195297124594,0.51530612244898,45
"X173",1605030014,24255806,76.1643,0.04588414,845.9966,960.785213048552,0.002520292,0,853.170888315534,860.345176631069,867.519464946603,874.693753262138,881.868041577672,889.042329893207,896.216618208741,903.390906524276,910.56519483981,917.739483155345,924.913771470879,932.088059786414,939.262348101948,946.436636417483,953.610924733017,960.785213048552,229.151844959874,553.41,0,0,0,0,-0.530218877973921,-1.83043282740953,-3.14514957195791,-1.2663638943445,-1.68006054112399,-1.38416574803165,-0.390208151425227,-0.49628041045481,-0.212619414964987,3.04546172529914,0.0471856771391622,0.0684424392037358,0.721428571428572,30
"X174",1605030015,200731108,635.6799,0.7578561,8093.45,7249.93372503225,0.7478925,0.7291043,8040.73023281452,7988.01046562903,7935.29069844355,7882.57093125806,7829.85116407258,7777.13139688709,7724.41162970161,7671.69186251612,7618.97209533064,7566.25232814515,7513.53256095967,7460.81279377418,7408.0930265887,7355.37325940322,7302.65349221773,7249.93372503225,34.274987928971,2619.81,265.05,1,0,0,0.747134216861836,-0.647021359071702,0.175051029972443,0.73957176451832,0.865528346297831,0.960842970310381,1.24109842867618,-0.309772729984305,-0.212619414964987,-0.629785986818427,0.403086225210693,0.391029260289258,1,10
"X175",1605030017,56135098,85.03137,0.1758122,2591.478,2282.19478605734,0.07610404,0,2572.14779912858,2552.81759825717,2533.48739738575,2514.15719651434,2494.82699564292,2475.4967947715,2456.16659390009,2436.83639302867,2417.50619215725,2398.17599128584,2378.84579041442,2359.51558954301,2340.18538867159,2320.85518780017,2301.52498692876,2282.19478605734,154.407579211335,1938.96,0,0,0,0,-0.299472071843663,-1.81167840424679,-2.53924477899438,-0.783253043001625,-1.42875794465846,-1.38416574803165,0.703605646512974,-0.49628041045481,-0.212619414964987,1.63583466197542,0.109250637816998,0.135948386368844,0.721428571428572,29
"X176",1613010001,32486964,256.6965,0.6943037,4334.316,3602.9193157783,0.4420537,0.3859212,4288.60370723614,4242.89141447229,4197.17912170843,4151.46682894458,4105.75453618072,4060.04224341686,4014.32995065301,3968.61765788915,3922.9053651253,3877.19307236144,3831.48077959758,3785.76848683373,3740.05619406987,3694.34390130602,3648.63160854216,3602.9193157783,34.2766393612593,1212.12,47.34,0,0,0,-0.470640596898748,-1.44859561700064,-0.121318389876787,-0.30087382662458,-0.178969747763688,-0.142932390070357,0.129806345951174,-0.462968682126292,-0.212619414964987,-0.629754841905524,0.271490063621415,0.263590131399457,0.51530612244898,45
"X177",1613010003,207072437,628.0959,0.8615306,13140.26,9554.84151367703,0.8640036,0.8602616,12916.1713446048,12692.0826892096,12467.9940338144,12243.9053784193,12019.8167230241,11795.7280676289,11571.6394122337,11347.5507568385,11123.4621014433,10899.3734460481,10675.284790653,10451.1961352578,10227.1074798626,10003.0188244674,9778.93016907221,9554.84151367703,34.2911878078799,2215.26,340.02,0,0,0,0.793033649426749,-0.663062006688809,0.658525319191402,2.13641774389439,1.26206999715896,1.38268249584082,0.921728956657195,-0.257018605083819,-0.212619414964987,-0.629480467893279,0.323704601309563,0.312012957720431,0.450892857142857,7
